track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name
53O5nAlq04RKmSBqW0SFvG,Down Under (feat. Colin Hay),20cmhoGvN0eyzhmsHJH1Mg,Luude,52L8AnUkPWl7FGDlZjNAnJ,158774,2022-02-01,70,0.308,0.86,11,-4.111,0,0.168,0.0116,0.000828,0.277,0.0387,171.835,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
6RnkFd8Fqqgk1Uni8RgqCQ,Like I Do,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,5oU1ROIHS6IOWnb87GWhqU,202500,2018-02-22,66,0.635,0.9,0,-3.719,0,0.0377,0.00664,0.0145,0.37,0.15,127.978,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
71bBFbfn2OBK5QwUJSLS44,More Than You Know,2XnBwblw31dfGnspMIwgWz,Axwell /\ Ingrosso,7bchrFZj39dzXln8iE6tBE,203000,2017-07-28,8,0.642,0.733,5,-5.001,0,0.0343,0.0274,0.0,0.266,0.519,123.075,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
0DhkTGjEaIHaSxTfC14BFm,Lullaby,6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,2Y5NgR5CQJeqAz5iYN5agm,160183,2018-01-26,61,0.626,0.8,1,-3.988,0,0.035,0.0267,0.000138,0.0623,0.258,127.966,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
2USlegnFJLrVLpoVfPimKB,Thunder,5ENS85nZShljwNgg4wFD7D,Gabry Ponte,35Q09Y0b7ZxOoCdF7sBiGf,160000,2021-05-07,81,0.67,0.896,1,-4.673,1,0.058,0.0342,3.21e-05,0.344,0.403,101.216,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
24Yi9hE78yPEbZ4kxyoXAI,Roses - Imanbek Remix,0H39MdGGX6dbnnQPt6NQkZ,SAINt JHN,3GqSdhWjmMypMwPLtzoFYs,176840,2019-10-09,81,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
3Dzso9Q2WwupEclqgxBZht,Pumped Up Kicks,5UUdxfBMwm0hLlLgnZtBFv,Madism,6ZKLBSAh1rvS3KUQZljytB,145161,2020-08-21,75,0.669,0.687,0,-4.753,1,0.043,0.152,1.6e-05,0.308,0.386,123.903,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
4ekDggjElGJX9kNSOtnbVf,Infinity - Dubdogz & Bhaskar Edit,4cdyqaBREB68H77QKCrKP1,Dubdogz,2NWFwa4mXzXgFHMc0VGiQG,196000,2020-01-31,69,0.723,0.57,9,-8.589,0,0.0429,0.00412,0.00183,0.0862,0.575,123.979,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
19eIZmuXlBmLTha1lPHef7,Alors On Danse - DubDogz Remix,5j4HeCoUlzhfWtjAfM1acR,Stromae,1hOCJ4eNjtYKIH9ZmNGc8p,168576,2019-05-03,70,0.789,0.752,1,-4.274,0,0.164,0.027,2.69e-05,0.613,0.739,122.98,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
5xKJI9aPQhuTdTq8BrJ8fL,Ferrari,43BxCL6t4c73BQnIJtry5v,James Hype,4WLkmuc0lGCBJLtj1yxJI0,185661,2022-03-15,21,0.844,0.688,1,-7.879,0,0.049,0.0129,5.39e-05,0.0492,0.695,124.992,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
013PVeWEFQio3XHFH9rIC6,The Drop,2HkAI0YrEcgoR8QdaURqhO,Dimitri Vegas,3R69AWht6e2vZq7Cg3XGPH,121987,2022-06-24,73,0.869,0.838,0,-4.515,0,0.0663,0.0113,0.269,0.0583,0.717,122.018,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
0UaV0TmHdXvihhsbZeeIG4,Don't Say You Love Me,12A83CWwFiyXy90ScLWPIe,LIZOT,5hGvwPfeqjW2wgOnPRcWn7,184266,2022-08-12,60,0.708,0.85,7,-3.858,1,0.0953,0.04,0.0,0.248,0.51,125.97,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
3KruoUtSkm84Az0bJunnxl,Baila Conmigo,2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,00RgZ3hZH9WpvBksu2hx5G,146249,2022-07-29,76,0.652,0.855,7,-6.411,1,0.0775,0.00658,0.409,0.341,0.0834,127.964,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
18asYwWugKjjsihZ0YvRxO,The Motto,2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,278z9UXJaMNDH9Bel9uAxV,164818,2021-11-04,86,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
4XpDj477gvnsYNT21ap9Y8,Last Melody,0y4czH6DnvpftiSoy7V3HY,Anthony Keyrouz,297HJz3hH6ykoQxtIQsOnw,148396,2021-07-16,66,0.671,0.826,8,-5.808,1,0.322,0.344,0.0,0.184,0.418,131.085,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
698ItKASDavgwZ3WjaWjtz,Faded,7vk5e3vY1uw9plTHJAMwjN,Alan Walker,3nzuGtN3nXARvvecier4K0,212106,2018-12-14,79,0.468,0.627,6,-5.085,1,0.0476,0.0281,7.97e-06,0.11,0.159,179.642,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
4QAUGy6k7c3IOAhgWz52r7,Heaven - David Guetta & MORTEN Remix,1vCWHaC5f2uS3yhpwWbIA6,Avicii,37bCTD5iLWMpDcBanNkkXB,215238,2019-08-23,61,0.572,0.934,6,-5.053,0,0.0446,0.00292,0.0198,0.105,0.204,125.948,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
5Q8f22DlTim6pkr6kagLj9,Nyma,1I5pYXplsbqmHaVWlAEhla,Bougenvilla,3JUnxjwrqeKcbKFdrWWgfz,159000,2022-07-29,55,0.648,0.916,4,-6.126,0,0.0475,0.0335,0.157,0.081,0.328,125.977,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
1moFkZDqcjQNeXtyoanLHv,Blah Blah Blah,0SfsnGyD8FpIN4U4WCkBZ5,Armin van Buuren,5cqwXF2j9LkvFInBFlnQd3,183518,2019-10-25,66,0.612,0.963,5,-3.912,0,0.0531,0.00897,0.00378,0.294,0.179,138.009,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
46lyJh9GYmWsHez3EsvmAx,Rise Up (feat. Vamero),4mrBetqy378Jf1y6NLszlx,VINAI,4DsxykS9CPTnJPeoWXkRV8,182000,2020-05-01,71,0.648,0.927,1,-3.633,1,0.049,0.011,0.0,0.162,0.361,126.037,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
7rliulQYKItp3rYJqJQT1o,Bounce,1Yj7SsIEP9k7SsE1HcMBrq,EQRIC,4J8aBxKjviTFuGHPsjXGnO,126774,2022-06-30,57,0.493,0.844,11,-5.063,0,0.25,0.0586,0.0,0.663,0.496,122.313,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
6Pgkp4qUoTmJIPn7ReaGxL,Without You (feat. Sandro Cavazza),1vCWHaC5f2uS3yhpwWbIA6,Avicii,1m3mf7xkXIwssVriaaTjOS,181672,2017-08-10,78,0.662,0.858,2,-4.844,1,0.0428,0.00163,0.0,0.0456,0.295,133.993,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
0mV5JWhyUFANd9qpwLkM8d,No Sleep (feat. Bonn) - DubVision Remix,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,3z4efVJv1e3GmoR7PybqHR,239062,2019-12-31,57,0.584,0.79,11,-6.128,1,0.0589,0.0455,0.0,0.213,0.291,127.972,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
4b2tcjrG1qUkSdsqEFP2dB,Sun Is Shining,2XnBwblw31dfGnspMIwgWz,Axwell /\ Ingrosso,6Ei5WWek37m1x9AjpSXTcJ,254653,2017-07-28,70,0.467,0.757,2,-3.01,1,0.0517,0.0866,0.0,0.0742,0.383,131.993,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
3nEHrvNNtgLv9rneTAYVr4,Heaven Takes You Home (feat. Connie Constance),1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,2Dbe9L757CSQbhnbW5PVSH,214071,2022-04-15,80,0.665,0.738,0,-5.931,0,0.0379,0.0124,0.00598,0.0923,0.0389,125.037,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
6Qv3OWGNixqEobRC5vM0Bp,Heartstrings,4WFtYn5RyU8VGPpPyW9Pxw,M-22,6Zf2UCQdYaRfR5pFXQAl90,211359,2022-09-09,62,0.614,0.762,1,-5.146,1,0.0481,0.00106,1.5e-06,0.0545,0.255,124.902,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
3Z7CaxQkqbIs1rewKi6v4W,Hot In It,2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,6R7Yy0sY9N8PNUhseegr2Q,129817,2022-06-30,84,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
00tgmr08wm5QLyjOnet4YD,Damage,0y4czH6DnvpftiSoy7V3HY,Anthony Keyrouz,5lTHjfOZHce8m09mrzYznV,129263,2022-09-22,49,0.807,0.924,10,-3.539,0,0.132,0.00175,2.69e-05,0.141,0.665,122.037,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
02itaCXOdC54J0ISjqqFAp,All Around The World (La La La),6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,0Y59j5oCvwTM2aNyPb6YpJ,147840,2019-04-05,73,0.733,0.859,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
6GDJDe3I7yHq4rPDTfuJMj,Rhythm Is A Dancer,5yczwlOmRZG3wUEtvLiGBg,Braaheim,2i95t3UAKol4EK43kP2CsQ,147227,2022-03-17,69,0.632,0.929,5,-4.639,0,0.0417,0.0819,7.59e-05,0.376,0.431,128.006,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
6PtXobrqImYfnpIxNsJApa,Bad (feat. Vassy) - Radio Edit,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,6CvEd1L1KJZ8g3wIwCZYvF,170625,2014-04-06,66,0.614,0.972,5,-3.927,0,0.088,0.00125,0.0186,0.328,0.411,127.966,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
58PyYwBXk5933MqJdmjQDn,Don't Play by the Rules,72HNCRVjK93J4ZnCY8rb1q,D.T.E,4U69qf0FGOA4nD95iiP4cz,163197,2022-07-15,58,0.66,0.731,1,-7.038,0,0.0387,0.0125,0.000463,0.355,0.48,125.021,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
5uEYRdEIh9Bo4fpjDd4Na9,Goosebumps - Remix,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,3SdFuYwyWoq7kuaHdTDcyD,162802,2021-01-15,81,0.841,0.593,1,-7.846,1,0.0379,0.418,0.0,0.124,0.808,124.917,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
63bWXWGcWnRQvdS8bJWdkB,Love Again (feat. Alida),0NGAZxHanS9e0iNHpR8f2W,Alok,5S8QFORgv9orFYCqSVSjzq,147401,2021-02-05,66,0.636,0.822,0,-4.321,0,0.0507,0.0534,1.99e-05,0.121,0.338,127.225,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
4dq7XLDmFHNwc1yqL339qT,Wake Me Up In Paris,0y4czH6DnvpftiSoy7V3HY,Anthony Keyrouz,6TiAOruZ9SPA5FLsD7ACsN,136946,2020-10-02,73,0.71,0.816,11,-4.516,0,0.186,0.0573,4.87e-06,0.176,0.363,131.001,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
0uIwEMEjZDGrZ3NvxK3T9F,Sweet Dreams,7vk5e3vY1uw9plTHJAMwjN,Alan Walker,7ihIr7mrNqtqqqSUG5Ts7I,138819,2021-06-11,42,0.767,0.816,7,-4.25,1,0.035,0.0239,2.68e-06,0.157,0.434,125.031,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
1v0H9LLQBb6i7kBl14ll9H,She Doesn't Mind,7GHpLKwhlOEzggNhtgQaYv,Level 8,10U0mGZoE06peJ4R1iBFiQ,124404,2022-09-29,0,0.661,0.875,7,-3.896,0,0.0756,0.011,0.0,0.123,0.121,125.941,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
3ATwxbyPDsZWvlBdnyKNPQ,Body - Dzeko Remix,6t1gpxYbY8OlLA7D2RiikQ,Loud Luxury,5A6vUEEFyap7qI52DDIVJy,165714,2018-07-20,61,0.654,0.947,5,-3.755,0,0.0553,0.00819,0.000164,0.126,0.653,125.978,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
4OSl11jdanC1OvZIeULUjU,All I Do,0HhpiOJAde5crSTrd6sMbW,Tom Westy,1ZcB50HhN39iDlAgKZBKBy,195960,2022-09-30,0,0.606,0.904,5,-5.76,1,0.093,0.0598,0.128,0.156,0.505,125.03,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
16OpnF8Na9l48qxZ5oUCYS,Wrong Places,5PZS7XY3NZHDnI6g3wGyAB,Marco Nobel,71mBpWwYfih8hBdUU6hZYh,162580,2022-09-29,0,0.709,0.852,8,-5.229,0,0.0665,0.1,0.0,0.0704,0.547,124.035,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
3sa06xVNmLLYIxdNNmVQN8,Where Did You Go? (feat. MNEK),4Q6nIcaBED8qUel8bBx6Cr,Jax Jones,5vSLX6JljaSXuRY2Wqi6xL,177689,2022-02-04,84,0.763,0.782,7,-4.541,0,0.0346,0.182,7.08e-06,0.293,0.502,127.034,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
3CPrIzMvFgZByLgLqvjTtm,Need You Now,1KNafMiV5Y3OhOr1A5tWwb,JYYE,21qgKVUN2oQVMOwQTxhwKh,189000,2022-09-02,57,0.706,0.757,6,-7.086,0,0.0512,0.0298,0.512,0.128,0.388,125.996,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
5T4lERmPqhO2ukZoGJ5sSr,Sicko Drop,2uGKgNuq7MnKksXiSO6HjB,KVSH,2dwO0gaZIbr77oUSn6OfoE,147976,2021-03-12,69,0.843,0.713,0,-5.487,1,0.0851,0.0276,0.76,0.0961,0.298,123.983,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
4EweZdJGV0nKkuhBO5jJoO,Pump This,6klooWKc13AOY1BVfE0Tm6,Juicy M,4XtL60LoQJLrPQfzINSTSV,161484,2022-09-09,64,0.73,0.935,11,-8.25,1,0.0615,0.0124,0.754,0.366,0.491,128.013,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
4ASOMWcJUrwEpjJy4GEijz,California Dreamin' (feat. High Jinx),7tm9Tuc70geXOOyKhtZHIj,Chris Lorenzo,4QNJtrJyZlV4CMzvQqPcjW,196899,2021-10-08,75,0.685,0.911,9,-4.977,1,0.144,0.00552,0.0247,0.285,0.351,128.02,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
5fJKruTP0DiAFBDesEBR3C,From Paris to Berlin (Chrit Leaf Remix),5yczwlOmRZG3wUEtvLiGBg,Braaheim,6NQEZ6aURGOWm5QxjEMiHo,132712,2022-06-16,66,0.747,0.739,10,-6.683,0,0.0484,0.0569,0.116,0.144,0.659,124.013,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
0GTPmh5G40joBg93vcSQNq,Don't Say Goodbye (feat. Tove Lo),0NGAZxHanS9e0iNHpR8f2W,Alok,6UVhujgLKhIKtLv7gI0AHX,186700,2020-09-25,73,0.698,0.719,0,-4.923,0,0.0455,0.00829,4.01e-06,0.326,0.364,120.062,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
0eAx7ufrr2eNtuILG7lWch,Attention,5is5DqPrikZst947JUUy9z,Navagio,5Sth3e7gXzf4oTVywgQQUR,164500,2022-08-25,55,0.729,0.812,0,-5.868,1,0.128,0.449,0.000347,0.152,0.447,119.888,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
1JyQVDd48BprQrdEOpmodT,Dancing,4cdyqaBREB68H77QKCrKP1,Dubdogz,10racGxkbniYEwyKcajmba,162459,2022-09-09,62,0.813,0.849,9,-4.719,1,0.0617,0.0162,0.000108,0.0765,0.535,124.018,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
6f3Slt0GbA2bPZlz0aIFXN,The Business,2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,2adSO4KU3FDjeM1PXCRDZm,164000,2020-09-16,83,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
6z6ZmjqANd9t0bbbLrn4y2,Bleu Chanel - NA-NO Remix,5pRlKxATEYXaSwYkFbkmMm,ARIA,3e0MEvdXzZyeBJ74jdU7Kz,163568,2020-04-17,56,0.808,0.613,1,-9.895,1,0.151,0.0504,0.0,0.114,0.153,122.008,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
0YU17F0BlVXvmx5ytsR43w,Monster,0TKFPt9w0AAEnhB9bd0pLy,LUM!X,3S7LqjI8EzC8FudcsX2T2W,154226,2019-04-19,72,0.83,0.794,8,-6.279,0,0.432,0.0253,0.0248,0.106,0.607,128.16,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
6Hf7Hpy1vYL8OM1h7vt45c,Shooting Star,7GHpLKwhlOEzggNhtgQaYv,Level 8,6pxMgJRGgjZwK4OrlsuhJI,142714,2022-09-15,45,0.609,0.849,0,-6.675,1,0.0392,0.00652,2.05e-06,0.269,0.214,140.009,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
1ohLQfIwj9NUN7e5UKeDl9,Head & Heart (feat. MNEK) - Tiësto Remix,6DgP9otnZw5z6daOntINxp,Joel Corry,1UK3zb3VPzjcTT9MBN9mAa,124778,2020-09-15,65,0.693,0.866,5,-4.964,0,0.0498,0.0689,0.0,0.145,0.663,126.002,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
6wYIpHV0PoFrvx5drKvjf4,Hide & Seek,5pT9S3KV5SqnzKHpSYf3ko,OBS,7aLbkDXXuQ9iaZkUpkv5s1,150629,2022-07-01,59,0.502,0.79,9,-7.274,0,0.278,0.265,0.0,0.481,0.236,125.838,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
4SL2iWHt3azgITI04G5NpY,Your Love (9PM),7jZM5w05mGhw6wTB1okhD9,ATB,5ycJofS2JNGjRmxOPWg5zG,150052,2021-01-15,63,0.669,0.784,7,-5.603,1,0.112,0.194,6.28e-06,0.115,0.517,125.993,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
2dC1ggTMBHjzJM9FNURe85,Borderline,3htJBdRyfwyCTKgpZAj6pY,Jordan Jay,0fr89IMAwT2J5PzSPCwkHm,163312,2022-08-19,36,0.577,0.798,0,-7.014,0,0.0522,0.296,0.000606,0.3,0.263,121.066,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
3rgTS3933lMWoPiN6CW4qY,Kids (feat. MKLA),2wX6xSig4Rig5kZU6ePlWe,KSHMR,3iYUmg1PpY33KH7QW0goe1,184687,2020-08-14,66,0.744,0.866,9,-4.834,1,0.106,0.0107,0.0537,0.528,0.302,128.027,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
0323djXhOGD2qO5WNe9fuK,Tuff,7HqEmV7FeCi16bQyHMpIrF,VASSY,3Ou3gmLtfUfVnlSVeCysnu,163125,2022-01-28,51,0.691,0.949,6,-2.584,0,0.133,0.119,4e-06,0.644,0.596,127.949,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
1yX6sh2TkrT5hsXodo7aS6,Astronaut In The Ocean - Alok Remix,1uU7g3DNSbsu0QjSEqZtEd,Masked Wolf,7M3xleJoRyne18xf0fM9Jo,128371,2021-04-30,72,0.53,0.82,4,-4.936,0,0.0438,0.154,2.71e-06,0.14,0.355,171.933,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
0mSKq3lmtpmJ1x2eu5F4yi,Your Body,7EigPF1vVx4DcZzGLpWsrc,Osman Altun,5xVIZ3ikvhvCtYDO7p9AfI,195714,2022-08-26,49,0.762,0.808,0,-3.338,1,0.102,0.0482,2.82e-05,0.137,0.248,126.037,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
2yYb6Ru1cwcDUBS4txRYQL,No Fun,0SfsnGyD8FpIN4U4WCkBZ5,Armin van Buuren,4iBP2MeLgpL50cizIVqgki,130412,2021-11-19,46,0.731,0.904,10,-4.774,0,0.0349,0.00861,0.000164,0.0916,0.328,121.03,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
7r0g3Kks7ez2O32le1eqVj,The Signs,136IMKXG5a8xUSYuTkCBMI,Kevin Krissen,7nttUHyyICCqae5b2tfNrI,168769,2022-09-30,0,0.548,0.792,1,-3.668,0,0.063,0.302,0.0,0.568,0.463,128.011,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
5QjJgPU8AJeickx34f7on6,Levels - Radio Edit,1vCWHaC5f2uS3yhpwWbIA6,Avicii,0zt41iQaqe4tyVknMwNNps,199903,2011-01-01,0,0.605,0.873,1,-5.938,0,0.0344,0.0534,0.837,0.314,0.476,126.026,3VXReCeetN58c1clj9u8ZK,Tomorrowland 2022 Playlist 💙 EDM HITS
